164;3.1415927e+00;1.9290250e-03;1.9297081e-03;1.9291010e-03
165;3.1415927e+00;1.9175857e-03;1.9169027e-03;1.9175098e-03
166;3.1415927e+00;1.9059542e-03;1.9067890e-03;1.9060301e-03
167;3.1415927e+00;1.8947425e-03;1.8939836e-03;1.8946667e-03
168;3.1415927e+00;1.8834146e-03;1.8841735e-03;1.8834905e-03
169;3.1415927e+00;1.8724306e-03;1.8716716e-03;1.8723547e-03
170;3.1415927e+00;1.8614061e-03;1.8621651e-03;1.8614820e-03
171;3.1415927e+00;1.8506498e-03;1.8499668e-03;1.8505739e-03
172;3.1415927e+00;1.8399290e-03;1.8404602e-03;1.8399290e-03
173;3.1415927e+00;1.8293245e-03;1.8288691e-03;1.8293245e-03
174;3.1415927e+00;1.8189072e-03;1.8193625e-03;1.8189072e-03
175;3.1415927e+00;1.8085304e-03;1.8080750e-03;1.8085304e-03
176;3.1415927e+00;1.7984166e-03;1.7988720e-03;1.7984166e-03
177;3.1415927e+00;1.7881916e-03;1.7877362e-03;1.7881916e-03
178;3.1415927e+00;1.7783055e-03;1.7788367e-03;1.7783055e-03
179;3.1415927e+00;1.7683081e-03;1.7678528e-03;1.7683081e-03
180;3.1415927e+00;1.7586497e-03;1.7592569e-03;1.7586497e-03
181;3.1415927e+00;1.7488800e-03;1.7482729e-03;1.7488800e-03
182;3.1415927e+00;1.7394493e-03;1.7399805e-03;1.7393734e-03
183;3.1415927e+00;1.7298314e-03;1.7293001e-03;1.7299074e-03
184;3.1415927e+00;1.7207043e-03;1.7213114e-03;1.7206284e-03
185;3.1415927e+00;1.7112382e-03;1.7106310e-03;1.7113140e-03
186;3.1415927e+00;1.7022628e-03;1.7029458e-03;1.7021869e-03
187;3.1415927e+00;1.6930243e-03;1.6924172e-03;1.6931002e-03
188;3.1415927e+00;1.6842766e-03;1.6847319e-03;1.6842007e-03
189;3.1415927e+00;1.6751899e-03;1.6748104e-03;1.6752658e-03
190;3.1415927e+00;1.6666699e-03;1.6671253e-03;1.6665939e-03
191;3.1415927e+00;1.6577350e-03;1.6572038e-03;1.6578109e-03
192;3.1415927e+00;1.6493667e-03;1.6498221e-03;1.6492908e-03
193;3.1415927e+00;1.6406595e-03;1.6402041e-03;1.6407354e-03
194;3.1415927e+00;1.6324430e-03;1.6328224e-03;1.6323671e-03
195;3.1415927e+00;1.6238876e-03;1.6235082e-03;1.6239635e-03
196;3.1415927e+00;1.6158988e-03;1.6164300e-03;1.6158229e-03
197;3.1415927e+00;1.6074951e-03;1.6069639e-03;1.6075710e-03
198;3.1415927e+00;1.5996582e-03;1.6001894e-03;1.5995823e-03
199;3.1415927e+00;1.5914063e-03;1.5908750e-03;1.5914821e-03
200;3.1415927e+00;1.5837210e-03;1.5844040e-03;1.5837210e-03
201;3.1415927e+00;1.5756969e-03;1.5749380e-03;1.5756969e-03
202;3.1415927e+00;1.5680875e-03;1.5687705e-03;1.5681634e-03
203;3.1415927e+00;1.5602909e-03;1.5596079e-03;1.5602150e-03
204;3.1415927e+00;1.5527575e-03;1.5534405e-03;1.5528334e-03
205;3.1415927e+00;1.5451127e-03;1.5444297e-03;1.5450369e-03
206;3.1415927e+00;1.5378069e-03;1.5385658e-03;1.5378828e-03
207;3.1415927e+00;1.5302381e-03;1.5295551e-03;1.5301622e-03
208;3.1415927e+00;1.5230841e-03;1.5236912e-03;1.5231600e-03
209;3.1415927e+00;1.5156671e-03;1.5151358e-03;1.5155912e-03
210;3.1415927e+00;1.5086648e-03;1.5092719e-03;1.5086648e-03
211;3.1415927e+00;1.5013237e-03;1.5007165e-03;1.5013237e-03
212;3.1415927e+00;1.4945491e-03;1.4951562e-03;1.4945491e-03
213;3.1415927e+00;1.4872839e-03;1.4866008e-03;1.4872839e-03
214;3.1415927e+00;1.4806611e-03;1.4813441e-03;1.4805852e-03
215;3.1415927e+00;1.4734716e-03;1.4727886e-03;1.4735475e-03
216;3.1415927e+00;1.4670007e-03;1.4678355e-03;1.4669248e-03
217;3.1415927e+00;1.4599630e-03;1.4591282e-03;1.4600389e-03
218;3.1415927e+00;1.4536439e-03;1.4544787e-03;1.4535680e-03
219;3.1415927e+00;1.4466821e-03;1.4457714e-03;1.4467580e-03
220;3.1415927e+00;1.4405147e-03;1.4414254e-03;1.4404388e-03
221;3.1415927e+00;1.4336288e-03;1.4327182e-03;1.4337047e-03
222;3.1415927e+00;1.4276132e-03;1.4283721e-03;1.4275374e-03
223;3.1415927e+00;1.4208033e-03;1.4199686e-03;1.4208792e-03
224;3.1415927e+00;1.4149394e-03;1.4156224e-03;1.4148636e-03
225;3.1415927e+00;1.4082054e-03;1.4075224e-03;1.4082813e-03
226;3.1415927e+00;1.4024933e-03;1.4031763e-03;1.4024174e-03
227;3.1415927e+00;1.3958352e-03;1.3952281e-03;1.3959111e-03
228;3.1415927e+00;1.3902748e-03;1.3908821e-03;1.3901989e-03
229;3.1415927e+00;1.3836926e-03;1.3830855e-03;1.3837685e-03
230;3.1415927e+00;1.3782082e-03;1.3787395e-03;1.3781324e-03
231;3.1415927e+00;1.3717777e-03;1.3712465e-03;1.3718536e-03
232;3.1415927e+00;1.3663692e-03;1.3669005e-03;1.3663692e-03
233;3.1415927e+00;1.3600906e-03;1.3595592e-03;1.3600906e-03
234;3.1415927e+00;1.3546820e-03;1.3552132e-03;1.3546820e-03
235;3.1415927e+00;1.3485551e-03;1.3480239e-03;1.3485551e-03
236;3.1415927e+00;1.3432984e-03;1.3436779e-03;1.3432225e-03
237;3.1415927e+00;1.3371714e-03;1.3367920e-03;1.3372473e-03
238;3.1415927e+00;1.3320665e-03;1.3324460e-03;1.3320665e-03
239;3.1415927e+00;1.3260914e-03;1.3257118e-03;1.3260914e-03
240;3.1415927e+00;1.3209864e-03;1.3213658e-03;1.3209105e-03
241;3.1415927e+00;1.3150872e-03;1.3147836e-03;1.3151631e-03
242;3.1415927e+00;1.3101340e-03;1.3104376e-03;1.3100581e-03
243;3.1415927e+00;1.3043106e-03;1.3040070e-03;1.3043865e-03
244;3.1415927e+00;1.2994334e-03;1.2996610e-03;1.2993575e-03
245;3.1415927e+00;1.2936859e-03;1.2935341e-03;1.2937618e-03
246;3.1415927e+00;1.2889605e-03;1.2891880e-03;1.2888086e-03
247;3.1415927e+00;1.2832129e-03;1.2830611e-03;1.2833647e-03
248;3.1415927e+00;1.2786392e-03;1.2787151e-03;1.2784875e-03
249;3.1415927e+00;1.2729677e-03;1.2728918e-03;1.2731195e-03
250;3.1415927e+00;1.2683939e-03;1.2685457e-03;1.2682421e-03
251;3.1415927e+00;1.2628741e-03;1.2627224e-03;1.2630259e-03
252;3.1415927e+00;1.2583764e-03;1.2586799e-03;1.2582246e-03
253;3.1415927e+00;1.2529325e-03;1.2527048e-03;1.2530842e-03
254;3.1415927e+00;1.2485106e-03;1.2486622e-03;1.2483587e-03
255;3.1415927e+00;1.2431425e-03;1.2429907e-03;1.2432942e-03
256;3.1415927e+00;1.2387965e-03;1.2389482e-03;1.2386447e-03
257;3.1415927e+00;1.2335044e-03;1.2334285e-03;1.2336561e-03
258;3.1415927e+00;1.2292342e-03;1.2293860e-03;1.2290825e-03
259;3.1415927e+00;1.2240179e-03;1.2238661e-03;1.2241697e-03
260;3.1415927e+00;1.2198237e-03;1.2198237e-03;1.2196719e-03
261;3.1415927e+00;1.2146834e-03;1.2146075e-03;1.2148352e-03
262;3.1415927e+00;1.2105650e-03;1.2105650e-03;1.2103374e-03
263;3.1415927e+00;1.2054247e-03;1.2055006e-03;1.2056524e-03
264;3.1415927e+00;1.2014582e-03;1.2014582e-03;1.2012305e-03
265;3.1415927e+00;1.1963936e-03;1.1963936e-03;1.1966213e-03
266;3.1415927e+00;1.1924271e-03;1.1923512e-03;1.1921994e-03
267;3.1415927e+00;1.1874385e-03;1.1875903e-03;1.1876662e-03
268;3.1415927e+00;1.1835478e-03;1.1835478e-03;1.1833961e-03
269;3.1415927e+00;1.1787111e-03;1.1786352e-03;1.1788629e-03
270;3.1415927e+00;1.1747445e-03;1.1748963e-03;1.1745926e-03
271;3.1415927e+00;1.1700594e-03;1.1699835e-03;1.1702112e-03
272;3.1415927e+00;1.1661688e-03;1.1662447e-03;1.1660170e-03
273;3.1415927e+00;1.1614838e-03;1.1614838e-03;1.1616356e-03
274;3.1415927e+00;1.1577449e-03;1.1577449e-03;1.1575931e-03
275;3.1415927e+00;1.1530599e-03;1.1529840e-03;1.1532117e-03
276;3.1415927e+00;1.1493969e-03;1.1495487e-03;1.1491692e-03
277;3.1415927e+00;1.1447119e-03;1.1446360e-03;1.1449396e-03
278;3.1415927e+00;1.1412007e-03;1.1412007e-03;1.1409729e-03
279;3.1415927e+00;1.1365156e-03;1.1364397e-03;1.1367433e-03
280;3.1415927e+00;1.1330803e-03;1.1330044e-03;1.1328526e-03
281;3.1415927e+00;1.1284712e-03;1.1285471e-03;1.1286989e-03
282;3.1415927e+00;1.1250359e-03;1.1251117e-03;1.1248082e-03
283;3.1415927e+00;1.1205026e-03;1.1205026e-03;1.1207303e-03
284;3.1415927e+00;1.1171432e-03;1.1170673e-03;1.1169155e-03
285;3.1415927e+00;1.1126859e-03;1.1127618e-03;1.1129136e-03
286;3.1415927e+00;1.1094023e-03;1.1093265e-03;1.1091747e-03
287;3.1415927e+00;1.1049450e-03;1.1050209e-03;1.1051727e-03
288;3.1415927e+00;1.1017374e-03;1.1015856e-03;1.1014338e-03
289;3.1415927e+00;1.0972800e-03;1.0974318e-03;1.0975836e-03
290;3.1415927e+00;1.0941483e-03;1.0939965e-03;1.0938447e-03
291;3.1415927e+00;1.0897669e-03;1.0899944e-03;1.0900703e-03
292;3.1415927e+00;1.0867110e-03;1.0865591e-03;1.0864073e-03
293;3.1415927e+00;1.0823294e-03;1.0825571e-03;1.0826330e-03
294;3.1415927e+00;1.0793495e-03;1.0791218e-03;1.0790459e-03
295;3.1415927e+00;1.0750439e-03;1.0752716e-03;1.0753475e-03
296;3.1415927e+00;1.0720639e-03;1.0718363e-03;1.0717604e-03
297;3.1415927e+00;1.0678343e-03;1.0681378e-03;1.0681378e-03
298;3.1415927e+00;1.0649302e-03;1.0647025e-03;1.0646266e-03
299;3.1415927e+00;1.0607005e-03;1.0608523e-03;1.0610041e-03
300;3.1415927e+00;1.0578723e-03;1.0577205e-03;1.0575688e-03
301;3.1415927e+00;1.0536427e-03;1.0537186e-03;1.0539462e-03
302;3.1415927e+00;1.0508904e-03;1.0508904e-03;1.0505868e-03
303;3.1415927e+00;1.0467366e-03;1.0467366e-03;1.0470402e-03
304;3.1415927e+00;1.0439843e-03;1.0439084e-03;1.0436807e-03
305;3.1415927e+00;1.0399064e-03;1.0399064e-03;1.0402100e-03
306;3.1415927e+00;1.0371541e-03;1.0370782e-03;1.0368505e-03
307;3.1415927e+00;1.0331521e-03;1.0332280e-03;1.0334557e-03
308;3.1415927e+00;1.0304757e-03;1.0303998e-03;1.0301721e-03
309;3.1415927e+00;1.0264737e-03;1.0265496e-03;1.0267773e-03
310;3.1415927e+00;1.0237973e-03;1.0237214e-03;1.0235696e-03
311;3.1415927e+00;1.0199471e-03;1.0200230e-03;1.0201747e-03
312;3.1415927e+00;1.0172706e-03;1.0171948e-03;1.0170430e-03
313;3.1415927e+00;1.0134204e-03;1.0134963e-03;1.0136481e-03
314;3.1415927e+00;1.0108199e-03;1.0106681e-03;1.0105922e-03
315;3.1415927e+00;1.0069697e-03;1.0071215e-03;1.0071974e-03
316;3.1415927e+00;1.0044451e-03;1.0042933e-03;1.0042174e-03
317;3.1415927e+00;1.0006708e-03;1.0007466e-03;1.0008984e-03
318;3.1415927e+00;9.9814613e-04;9.9791843e-04;9.9784252e-04
319;3.1415927e+00;9.9437183e-04;9.9467544e-04;9.9467544e-04
320;3.1415927e+00;9.9199894e-04;9.9154364e-04;9.9161954e-04
321;3.1415927e+00;9.8814873e-04;9.8860415e-04;9.8852825e-04
322;3.1415927e+00;9.8585174e-04;9.8547235e-04;9.8547235e-04
323;3.1415927e+00;9.8207744e-04;9.8238105e-04;9.8245696e-04
324;3.1415927e+00;9.7978057e-04;9.7955286e-04;9.7932515e-04
325;3.1415927e+00;9.7600621e-04;9.7630976e-04;9.7646157e-04
326;3.1415927e+00;9.7386102e-04;9.7348157e-04;9.7332976e-04
327;3.1415927e+00;9.7001082e-04;9.7039028e-04;9.7054208e-04
328;3.1415927e+00;9.6794154e-04;9.6756208e-04;9.6741028e-04
329;3.1415927e+00;9.6416724e-04;9.6447079e-04;9.6469844e-04
330;3.1415927e+00;9.6209790e-04;9.6164260e-04;9.6156669e-04
331;3.1415927e+00;9.5832360e-04;9.5885486e-04;9.5885486e-04
332;3.1415927e+00;9.5633022e-04;9.5572305e-04;9.5579895e-04
333;3.1415927e+00;9.5255591e-04;9.5323892e-04;9.5308712e-04
334;3.1415927e+00;9.5063838e-04;9.5010712e-04;9.5010712e-04
335;3.1415927e+00;9.4686408e-04;9.4747118e-04;9.4739528e-04
336;3.1415927e+00;9.4502245e-04;9.4433944e-04;9.4449118e-04
337;3.1415927e+00;9.4124814e-04;9.4200706e-04;9.4177935e-04
338;3.1415927e+00;9.3948242e-04;9.3857170e-04;9.3895115e-04
339;3.1415927e+00;9.3570811e-04;9.3654287e-04;9.3623932e-04
340;3.1415927e+00;9.3394239e-04;9.3310757e-04;9.3341112e-04
341;3.1415927e+00;9.3024393e-04;9.3107874e-04;9.3077519e-04
342;3.1415927e+00;9.2847820e-04;9.2764338e-04;9.2794700e-04
343;3.1415927e+00;9.2485570e-04;9.2561461e-04;9.2538691e-04
344;3.1415927e+00;9.2308997e-04;9.2248281e-04;9.2255871e-04
345;3.1415927e+00;9.1954332e-04;9.2015043e-04;9.2007453e-04
346;3.1415927e+00;9.1777759e-04;9.1701868e-04;9.1724633e-04
347;3.1415927e+00;9.1423094e-04;9.1498985e-04;9.1476220e-04
348;3.1415927e+00;9.1254112e-04;9.1185811e-04;9.1200985e-04
349;3.1415927e+00;9.0899447e-04;9.0967747e-04;9.0952567e-04
350;3.1415927e+00;9.0730464e-04;9.0654573e-04;9.0677338e-04
351;3.1415927e+00;9.0383389e-04;9.0466865e-04;9.0436509e-04
352;3.1415927e+00;9.0214406e-04;9.0123335e-04;9.0161280e-04
353;3.1415927e+00;8.9874916e-04;8.9965988e-04;8.9928042e-04
354;3.1415927e+00;8.9705933e-04;8.9622452e-04;8.9660397e-04
355;3.1415927e+00;8.9374039e-04;8.9449930e-04;8.9419569e-04
356;3.1415927e+00;8.9197466e-04;8.9136750e-04;8.9159521e-04
357;3.1415927e+00;8.8880747e-04;8.8933867e-04;8.8918692e-04
358;3.1415927e+00;8.8696583e-04;8.8651048e-04;8.8658638e-04
359;3.1415927e+00;8.8387454e-04;8.8432990e-04;8.8425400e-04
360;3.1415927e+00;8.8203291e-04;8.8150171e-04;8.8165345e-04
361;3.1415927e+00;8.7901752e-04;8.7962463e-04;8.7939698e-04
362;3.1415927e+00;8.7717589e-04;8.7649288e-04;8.7679643e-04
363;3.1415927e+00;8.7416050e-04;8.7491941e-04;8.7453995e-04
364;3.1415927e+00;8.7239477e-04;8.7178766e-04;8.7201531e-04
365;3.1415927e+00;8.6937938e-04;8.7006239e-04;8.6975883e-04
366;3.1415927e+00;8.6761365e-04;8.6693064e-04;8.6723419e-04
367;3.1415927e+00;8.6467410e-04;8.6535711e-04;8.6505356e-04
368;3.1415927e+00;8.6290837e-04;8.6222537e-04;8.6260482e-04
